N_MACHINES:5	N_JOBS:50	CHARGING_TIME:60	INITIAL_CHARGE:10
D:[
0	0	0	0	0
7	7	7	7	7
3	3	3	3	3
35	35	35	35	35
33	33	33	33	33
19	19	19	19	19
32	32	32	32	32
46	46	46	46	46
46	46	46	46	46
17	17	17	17	17
0	0	0	0	0
7	7	7	7	7
51	51	51	51	51
16	16	16	16	16
48	48	48	48	48
14	14	14	14	14
32	32	32	32	32
26	26	26	26	26
52	52	52	52	52
37	37	37	37	37
32	32	32	32	32
18	18	18	18	18
11	11	11	11	11
78	78	78	78	78
3	3	3	3	3
49	49	49	49	49
30	30	30	30	30
48	48	48	48	48
26	26	26	26	26
47	47	47	47	47
5	5	5	5	5
14	14	14	14	14
28	28	28	28	28
30	30	30	30	30
60	60	60	60	60
21	21	21	21	21
56	56	56	56	56
20	20	20	20	20
46	46	46	46	46
15	15	15	15	15
10	10	10	10	10
44	44	44	44	44
36	36	36	36	36
23	23	23	23	23
9	9	9	9	9
35	35	35	35	35
38	38	38	38	38
5	5	5	5	5
12	12	12	12	12
36	36	36	36	36
]
w:[
2.9	2.9	2.9	2.9	2.9
3.0	3.0	3.0	3.0	3.0
0.3	0.3	0.3	0.3	0.3
2.6	2.6	2.6	2.6	2.6
2.0	2.0	2.0	2.0	2.0
6.8	6.8	6.8	6.8	6.8
0.8	0.8	0.8	0.8	0.8
3.2	3.2	3.2	3.2	3.2
1.1	1.1	1.1	1.1	1.1
3.6	3.6	3.6	3.6	3.6
2.0	2.0	2.0	2.0	2.0
4.8	4.8	4.8	4.8	4.8
0.1	0.1	0.1	0.1	0.1
1.8	1.8	1.8	1.8	1.8
3.9	3.9	3.9	3.9	3.9
3.1	3.1	3.1	3.1	3.1
5.0	5.0	5.0	5.0	5.0
3.5	3.5	3.5	3.5	3.5
3.5	3.5	3.5	3.5	3.5
1.7	1.7	1.7	1.7	1.7
3.8	3.8	3.8	3.8	3.8
2.2	2.2	2.2	2.2	2.2
2.2	2.2	2.2	2.2	2.2
1.5	1.5	1.5	1.5	1.5
3.3	3.3	3.3	3.3	3.3
2.9	2.9	2.9	2.9	2.9
1.2	1.2	1.2	1.2	1.2
5.7	5.7	5.7	5.7	5.7
0.7	0.7	0.7	0.7	0.7
1.3	1.3	1.3	1.3	1.3
2.5	2.5	2.5	2.5	2.5
1.1	1.1	1.1	1.1	1.1
3.4	3.4	3.4	3.4	3.4
1.4	1.4	1.4	1.4	1.4
3.6	3.6	3.6	3.6	3.6
3.3	3.3	3.3	3.3	3.3
2.0	2.0	2.0	2.0	2.0
1.2	1.2	1.2	1.2	1.2
5.1	5.1	5.1	5.1	5.1
3.2	3.2	3.2	3.2	3.2
0.9	0.9	0.9	0.9	0.9
5.7	5.7	5.7	5.7	5.7
1.8	1.8	1.8	1.8	1.8
3.0	3.0	3.0	3.0	3.0
3.0	3.0	3.0	3.0	3.0
1.2	1.2	1.2	1.2	1.2
0.1	0.1	0.1	0.1	0.1
4.1	4.1	4.1	4.1	4.1
1.3	1.3	1.3	1.3	1.3
3.1	3.1	3.1	3.1	3.1
]
