N_MACHINES:5	N_JOBS:150	CHARGING_TIME:60	INITIAL_CHARGE:10
D:[
21	21	21	21	21
30	30	30	30	30
30	30	30	30	30
0	0	0	0	0
34	34	34	34	34
9	9	9	9	9
6	6	6	6	6
29	29	29	29	29
11	11	11	11	11
36	36	36	36	36
23	23	23	23	23
1	1	1	1	1
7	7	7	7	7
9	9	9	9	9
19	19	19	19	19
4	4	4	4	4
7	7	7	7	7
9	9	9	9	9
63	63	63	63	63
30	30	30	30	30
16	16	16	16	16
31	31	31	31	31
27	27	27	27	27
6	6	6	6	6
30	30	30	30	30
15	15	15	15	15
47	47	47	47	47
12	12	12	12	12
21	21	21	21	21
15	15	15	15	15
46	46	46	46	46
22	22	22	22	22
25	25	25	25	25
24	24	24	24	24
48	48	48	48	48
26	26	26	26	26
25	25	25	25	25
6	6	6	6	6
45	45	45	45	45
43	43	43	43	43
37	37	37	37	37
31	31	31	31	31
46	46	46	46	46
19	19	19	19	19
6	6	6	6	6
7	7	7	7	7
44	44	44	44	44
30	30	30	30	30
25	25	25	25	25
32	32	32	32	32
21	21	21	21	21
49	49	49	49	49
26	26	26	26	26
2	2	2	2	2
9	9	9	9	9
13	13	13	13	13
41	41	41	41	41
39	39	39	39	39
32	32	32	32	32
26	26	26	26	26
34	34	34	34	34
37	37	37	37	37
20	20	20	20	20
39	39	39	39	39
42	42	42	42	42
43	43	43	43	43
57	57	57	57	57
33	33	33	33	33
58	58	58	58	58
37	37	37	37	37
38	38	38	38	38
20	20	20	20	20
8	8	8	8	8
7	7	7	7	7
14	14	14	14	14
21	21	21	21	21
51	51	51	51	51
33	33	33	33	33
32	32	32	32	32
22	22	22	22	22
53	53	53	53	53
18	18	18	18	18
33	33	33	33	33
4	4	4	4	4
31	31	31	31	31
40	40	40	40	40
29	29	29	29	29
37	37	37	37	37
2	2	2	2	2
18	18	18	18	18
40	40	40	40	40
50	50	50	50	50
41	41	41	41	41
12	12	12	12	12
28	28	28	28	28
11	11	11	11	11
7	7	7	7	7
27	27	27	27	27
20	20	20	20	20
3	3	3	3	3
1	1	1	1	1
16	16	16	16	16
38	38	38	38	38
33	33	33	33	33
46	46	46	46	46
45	45	45	45	45
