N_MACHINES:5	N_JOBS:50	CHARGING_TIME:60	INITIAL_CHARGE:10
D:[
35	35	35	35	35
25	25	25	25	25
32	32	32	32	32
1	1	1	1	1
40	40	40	40	40
10	10	10	10	10
56	56	56	56	56
12	12	12	12	12
46	46	46	46	46
30	30	30	30	30
18	18	18	18	18
32	32	32	32	32
7	7	7	7	7
24	24	24	24	24
13	13	13	13	13
12	12	12	12	12
63	63	63	63	63
16	16	16	16	16
14	14	14	14	14
28	28	28	28	28
18	18	18	18	18
25	25	25	25	25
47	47	47	47	47
25	25	25	25	25
40	40	40	40	40
20	20	20	20	20
12	12	12	12	12
37	37	37	37	37
21	21	21	21	21
5	5	5	5	5
19	19	19	19	19
22	22	22	22	22
1	1	1	1	1
6	6	6	6	6
13	13	13	13	13
1	1	1	1	1
10	10	10	10	10
29	29	29	29	29
36	36	36	36	36
15	15	15	15	15
4	4	4	4	4
6	6	6	6	6
19	19	19	19	19
36	36	36	36	36
2	2	2	2	2
22	22	22	22	22
51	51	51	51	51
12	12	12	12	12
30	30	30	30	30
14	14	14	14	14
]
w:[
1.7	1.7	1.7	1.7	1.7
3.3	3.3	3.3	3.3	3.3
0.2	0.2	0.2	0.2	0.2
9.1	9.1	9.1	9.1	9.1
1.0	1.0	1.0	1.0	1.0
8.7	8.7	8.7	8.7	8.7
6.6	6.6	6.6	6.6	6.6
5.1	5.1	5.1	5.1	5.1
4.1	4.1	4.1	4.1	4.1
0.6	0.6	0.6	0.6	0.6
3.8	3.8	3.8	3.8	3.8
5.8	5.8	5.8	5.8	5.8
0.8	0.8	0.8	0.8	0.8
9.8	9.8	9.8	9.8	9.8
5.2	5.2	5.2	5.2	5.2
6.1	6.1	6.1	6.1	6.1
7.8	7.8	7.8	7.8	7.8
1.2	1.2	1.2	1.2	1.2
0.6	0.6	0.6	0.6	0.6
4.0	4.0	4.0	4.0	4.0
5.6	5.6	5.6	5.6	5.6
9.7	9.7	9.7	9.7	9.7
0.5	0.5	0.5	0.5	0.5
9.0	9.0	9.0	9.0	9.0
9.1	9.1	9.1	9.1	9.1
9.7	9.7	9.7	9.7	9.7
2.1	2.1	2.1	2.1	2.1
2.2	2.2	2.2	2.2	2.2
1.9	1.9	1.9	1.9	1.9
4.3	4.3	4.3	4.3	4.3
5.4	5.4	5.4	5.4	5.4
2.4	2.4	2.4	2.4	2.4
6.5	6.5	6.5	6.5	6.5
9.7	9.7	9.7	9.7	9.7
8.4	8.4	8.4	8.4	8.4
1.3	1.3	1.3	1.3	1.3
7.0	7.0	7.0	7.0	7.0
2.6	2.6	2.6	2.6	2.6
0.2	0.2	0.2	0.2	0.2
5.3	5.3	5.3	5.3	5.3
8.0	8.0	8.0	8.0	8.0
4.9	4.9	4.9	4.9	4.9
4.6	4.6	4.6	4.6	4.6
2.3	2.3	2.3	2.3	2.3
4.1	4.1	4.1	4.1	4.1
5.6	5.6	5.6	5.6	5.6
1.4	1.4	1.4	1.4	1.4
6.1	6.1	6.1	6.1	6.1
7.8	7.8	7.8	7.8	7.8
7.9	7.9	7.9	7.9	7.9
]
