N_MACHINES:2	N_JOBS:50	CHARGING_TIME:60	INITIAL_CHARGE:10
D:[
4	4
16	16
13	13
2	2
17	17
5	5
19	19
16	16
15	15
13	13
11	11
4	4
8	8
19	19
28	28
18	18
16	16
5	5
6	6
10	10
15	15
8	8
14	14
13	13
19	19
13	13
6	6
19	19
9	9
1	1
13	13
4	4
23	23
15	15
14	14
7	7
6	6
12	12
29	29
2	2
9	9
14	14
9	9
7	7
0	0
20	20
3	3
18	18
16	16
10	10
]
w:[
1.1	1.1
0.7	0.7
0.4	0.4
1.4	1.4
1.6	1.6
1.8	1.8
2.0	2.0
0.7	0.7
0.5	0.5
1.0	1.0
1.5	1.5
1.6	1.6
1.1	1.1
1.2	1.2
0.9	0.9
2.2	2.2
1.4	1.4
2.8	2.8
2.7	2.7
2.6	2.6
0.4	0.4
0.7	0.7
1.2	1.2
2.5	2.5
0.4	0.4
0.4	0.4
0.4	0.4
1.4	1.4
0.8	0.8
1.6	1.6
2.3	2.3
2.4	2.4
0.6	0.6
0.6	0.6
1.3	1.3
0.9	0.9
0.3	0.3
2.0	2.0
1.1	1.1
1.8	1.8
1.4	1.4
0.3	0.3
0.5	0.5
1.4	1.4
1.3	1.3
2.2	2.2
0.4	0.4
1.7	1.7
2.5	2.5
1.3	1.3
]
