N_MACHINES:10	N_JOBS:50	CHARGING_TIME:60	INITIAL_CHARGE:10
D:[
9	9	9	9	9	9	9	9	9	9
53	53	53	53	53	53	53	53	53	53
42	42	42	42	42	42	42	42	42	42
57	57	57	57	57	57	57	57	57	57
17	17	17	17	17	17	17	17	17	17
21	21	21	21	21	21	21	21	21	21
27	27	27	27	27	27	27	27	27	27
55	55	55	55	55	55	55	55	55	55
10	10	10	10	10	10	10	10	10	10
9	9	9	9	9	9	9	9	9	9
25	25	25	25	25	25	25	25	25	25
7	7	7	7	7	7	7	7	7	7
27	27	27	27	27	27	27	27	27	27
52	52	52	52	52	52	52	52	52	52
6	6	6	6	6	6	6	6	6	6
5	5	5	5	5	5	5	5	5	5
23	23	23	23	23	23	23	23	23	23
24	24	24	24	24	24	24	24	24	24
32	32	32	32	32	32	32	32	32	32
55	55	55	55	55	55	55	55	55	55
5	5	5	5	5	5	5	5	5	5
35	35	35	35	35	35	35	35	35	35
2	2	2	2	2	2	2	2	2	2
11	11	11	11	11	11	11	11	11	11
29	29	29	29	29	29	29	29	29	29
28	28	28	28	28	28	28	28	28	28
28	28	28	28	28	28	28	28	28	28
15	15	15	15	15	15	15	15	15	15
29	29	29	29	29	29	29	29	29	29
10	10	10	10	10	10	10	10	10	10
2	2	2	2	2	2	2	2	2	2
31	31	31	31	31	31	31	31	31	31
66	66	66	66	66	66	66	66	66	66
34	34	34	34	34	34	34	34	34	34
2	2	2	2	2	2	2	2	2	2
32	32	32	32	32	32	32	32	32	32
38	38	38	38	38	38	38	38	38	38
9	9	9	9	9	9	9	9	9	9
18	18	18	18	18	18	18	18	18	18
4	4	4	4	4	4	4	4	4	4
28	28	28	28	28	28	28	28	28	28
54	54	54	54	54	54	54	54	54	54
33	33	33	33	33	33	33	33	33	33
15	15	15	15	15	15	15	15	15	15
23	23	23	23	23	23	23	23	23	23
17	17	17	17	17	17	17	17	17	17
42	42	42	42	42	42	42	42	42	42
17	17	17	17	17	17	17	17	17	17
8	8	8	8	8	8	8	8	8	8
43	43	43	43	43	43	43	43	43	43
]
w:[
1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6
2.2	2.2	2.2	2.2	2.2	2.2	2.2	2.2	2.2	2.2
1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6
1.1	1.1	1.1	1.1	1.1	1.1	1.1	1.1	1.1	1.1
2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2
2.3	2.3	2.3	2.3	2.3	2.3	2.3	2.3	2.3	2.3
0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4
1.3	1.3	1.3	1.3	1.3	1.3	1.3	1.3	1.3	1.3
1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9
1.3	1.3	1.3	1.3	1.3	1.3	1.3	1.3	1.3	1.3
1.3	1.3	1.3	1.3	1.3	1.3	1.3	1.3	1.3	1.3
2.4	2.4	2.4	2.4	2.4	2.4	2.4	2.4	2.4	2.4
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
1.1	1.1	1.1	1.1	1.1	1.1	1.1	1.1	1.1	1.1
0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3
2.2	2.2	2.2	2.2	2.2	2.2	2.2	2.2	2.2	2.2
1.4	1.4	1.4	1.4	1.4	1.4	1.4	1.4	1.4	1.4
1.8	1.8	1.8	1.8	1.8	1.8	1.8	1.8	1.8	1.8
1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2
1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2
0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6
0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
2.3	2.3	2.3	2.3	2.3	2.3	2.3	2.3	2.3	2.3
1.4	1.4	1.4	1.4	1.4	1.4	1.4	1.4	1.4	1.4
1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2
