N_MACHINES:5	N_JOBS:50	CHARGING_TIME:60	INITIAL_CHARGE:10
D:[
20	20	20	20	20
60	60	60	60	60
25	25	25	25	25
6	6	6	6	6
23	23	23	23	23
26	26	26	26	26
11	11	11	11	11
44	44	44	44	44
38	38	38	38	38
9	9	9	9	9
23	23	23	23	23
28	28	28	28	28
4	4	4	4	4
17	17	17	17	17
0	0	0	0	0
16	16	16	16	16
38	38	38	38	38
3	3	3	3	3
0	0	0	0	0
37	37	37	37	37
17	17	17	17	17
59	59	59	59	59
8	8	8	8	8
8	8	8	8	8
15	15	15	15	15
0	0	0	0	0
20	20	20	20	20
26	26	26	26	26
18	18	18	18	18
27	27	27	27	27
5	5	5	5	5
4	4	4	4	4
34	34	34	34	34
8	8	8	8	8
6	6	6	6	6
56	56	56	56	56
1	1	1	1	1
30	30	30	30	30
0	0	0	0	0
37	37	37	37	37
39	39	39	39	39
23	23	23	23	23
14	14	14	14	14
25	25	25	25	25
45	45	45	45	45
16	16	16	16	16
34	34	34	34	34
21	21	21	21	21
7	7	7	7	7
11	11	11	11	11
]
w:[
2.7	2.7	2.7	2.7	2.7
8.9	8.9	8.9	8.9	8.9
9.7	9.7	9.7	9.7	9.7
3.4	3.4	3.4	3.4	3.4
4.8	4.8	4.8	4.8	4.8
0.2	0.2	0.2	0.2	0.2
6.8	6.8	6.8	6.8	6.8
9.9	9.9	9.9	9.9	9.9
7.1	7.1	7.1	7.1	7.1
1.9	1.9	1.9	1.9	1.9
4.1	4.1	4.1	4.1	4.1
2.3	2.3	2.3	2.3	2.3
8.2	8.2	8.2	8.2	8.2
1.2	1.2	1.2	1.2	1.2
0.5	0.5	0.5	0.5	0.5
1.9	1.9	1.9	1.9	1.9
4.0	4.0	4.0	4.0	4.0
0.3	0.3	0.3	0.3	0.3
0.5	0.5	0.5	0.5	0.5
1.8	1.8	1.8	1.8	1.8
0.2	0.2	0.2	0.2	0.2
1.8	1.8	1.8	1.8	1.8
6.2	6.2	6.2	6.2	6.2
9.9	9.9	9.9	9.9	9.9
8.4	8.4	8.4	8.4	8.4
6.1	6.1	6.1	6.1	6.1
5.6	5.6	5.6	5.6	5.6
5.1	5.1	5.1	5.1	5.1
5.0	5.0	5.0	5.0	5.0
5.5	5.5	5.5	5.5	5.5
4.6	4.6	4.6	4.6	4.6
3.6	3.6	3.6	3.6	3.6
0.6	0.6	0.6	0.6	0.6
4.6	4.6	4.6	4.6	4.6
5.6	5.6	5.6	5.6	5.6
0.6	0.6	0.6	0.6	0.6
4.5	4.5	4.5	4.5	4.5
3.7	3.7	3.7	3.7	3.7
1.2	1.2	1.2	1.2	1.2
1.3	1.3	1.3	1.3	1.3
8.1	8.1	8.1	8.1	8.1
0.8	0.8	0.8	0.8	0.8
1.8	1.8	1.8	1.8	1.8
8.6	8.6	8.6	8.6	8.6
7.1	7.1	7.1	7.1	7.1
1.8	1.8	1.8	1.8	1.8
0.8	0.8	0.8	0.8	0.8
3.3	3.3	3.3	3.3	3.3
2.0	2.0	2.0	2.0	2.0
5.1	5.1	5.1	5.1	5.1
]
