N_MACHINES:2	N_JOBS:50	CHARGING_TIME:60	INITIAL_CHARGE:10
D:[
66	66
52	52
28	28
32	32
23	23
44	44
20	20
41	41
15	15
56	56
54	54
24	24
12	12
29	29
9	9
16	16
27	27
28	28
43	43
30	30
69	69
58	58
29	29
8	8
42	42
44	44
0	0
84	84
14	14
24	24
61	61
12	12
72	72
47	47
5	5
10	10
5	5
42	42
66	66
120	120
36	36
49	49
1	1
6	6
47	47
30	30
64	64
6	6
48	48
46	46
]
w:[
2.2	2.2
0.5	0.5
1.1	1.1
0.2	0.2
0.5	0.5
3.2	3.2
3.2	3.2
0.2	0.2
3.2	3.2
2.3	2.3
2.6	2.6
1.0	1.0
4.6	4.6
2.1	2.1
4.6	4.6
2.7	2.7
1.4	1.4
5.7	5.7
3.4	3.4
2.4	2.4
0.4	0.4
2.4	2.4
3.7	3.7
0.3	0.3
2.8	2.8
4.5	4.5
1.6	1.6
2.3	2.3
2.5	2.5
1.7	1.7
4.1	4.1
2.7	2.7
4.3	4.3
3.1	3.1
5.2	5.2
4.2	4.2
2.9	2.9
2.4	2.4
1.2	1.2
3.8	3.8
1.2	1.2
3.5	3.5
1.3	1.3
2.2	2.2
3.2	3.2
4.5	4.5
4.2	4.2
0.5	0.5
3.3	3.3
1.4	1.4
]
