N_MACHINES:10	N_JOBS:150	CHARGING_TIME:60	INITIAL_CHARGE:10
D:[
28	28	28	28	28	28	28	28	28	28
6	6	6	6	6	6	6	6	6	6
4	4	4	4	4	4	4	4	4	4
60	60	60	60	60	60	60	60	60	60
95	95	95	95	95	95	95	95	95	95
4	4	4	4	4	4	4	4	4	4
11	11	11	11	11	11	11	11	11	11
12	12	12	12	12	12	12	12	12	12
85	85	85	85	85	85	85	85	85	85
18	18	18	18	18	18	18	18	18	18
44	44	44	44	44	44	44	44	44	44
51	51	51	51	51	51	51	51	51	51
45	45	45	45	45	45	45	45	45	45
35	35	35	35	35	35	35	35	35	35
61	61	61	61	61	61	61	61	61	61
11	11	11	11	11	11	11	11	11	11
34	34	34	34	34	34	34	34	34	34
24	24	24	24	24	24	24	24	24	24
55	55	55	55	55	55	55	55	55	55
24	24	24	24	24	24	24	24	24	24
27	27	27	27	27	27	27	27	27	27
50	50	50	50	50	50	50	50	50	50
38	38	38	38	38	38	38	38	38	38
18	18	18	18	18	18	18	18	18	18
31	31	31	31	31	31	31	31	31	31
29	29	29	29	29	29	29	29	29	29
78	78	78	78	78	78	78	78	78	78
79	79	79	79	79	79	79	79	79	79
59	59	59	59	59	59	59	59	59	59
57	57	57	57	57	57	57	57	57	57
12	12	12	12	12	12	12	12	12	12
87	87	87	87	87	87	87	87	87	87
19	19	19	19	19	19	19	19	19	19
5	5	5	5	5	5	5	5	5	5
53	53	53	53	53	53	53	53	53	53
49	49	49	49	49	49	49	49	49	49
16	16	16	16	16	16	16	16	16	16
6	6	6	6	6	6	6	6	6	6
55	55	55	55	55	55	55	55	55	55
16	16	16	16	16	16	16	16	16	16
44	44	44	44	44	44	44	44	44	44
8	8	8	8	8	8	8	8	8	8
22	22	22	22	22	22	22	22	22	22
38	38	38	38	38	38	38	38	38	38
7	7	7	7	7	7	7	7	7	7
81	81	81	81	81	81	81	81	81	81
18	18	18	18	18	18	18	18	18	18
77	77	77	77	77	77	77	77	77	77
34	34	34	34	34	34	34	34	34	34
41	41	41	41	41	41	41	41	41	41
49	49	49	49	49	49	49	49	49	49
58	58	58	58	58	58	58	58	58	58
60	60	60	60	60	60	60	60	60	60
49	49	49	49	49	49	49	49	49	49
42	42	42	42	42	42	42	42	42	42
41	41	41	41	41	41	41	41	41	41
3	3	3	3	3	3	3	3	3	3
5	5	5	5	5	5	5	5	5	5
13	13	13	13	13	13	13	13	13	13
70	70	70	70	70	70	70	70	70	70
30	30	30	30	30	30	30	30	30	30
33	33	33	33	33	33	33	33	33	33
59	59	59	59	59	59	59	59	59	59
7	7	7	7	7	7	7	7	7	7
25	25	25	25	25	25	25	25	25	25
23	23	23	23	23	23	23	23	23	23
1	1	1	1	1	1	1	1	1	1
17	17	17	17	17	17	17	17	17	17
73	73	73	73	73	73	73	73	73	73
46	46	46	46	46	46	46	46	46	46
2	2	2	2	2	2	2	2	2	2
53	53	53	53	53	53	53	53	53	53
31	31	31	31	31	31	31	31	31	31
45	45	45	45	45	45	45	45	45	45
45	45	45	45	45	45	45	45	45	45
44	44	44	44	44	44	44	44	44	44
63	63	63	63	63	63	63	63	63	63
82	82	82	82	82	82	82	82	82	82
93	93	93	93	93	93	93	93	93	93
44	44	44	44	44	44	44	44	44	44
29	29	29	29	29	29	29	29	29	29
24	24	24	24	24	24	24	24	24	24
38	38	38	38	38	38	38	38	38	38
30	30	30	30	30	30	30	30	30	30
13	13	13	13	13	13	13	13	13	13
70	70	70	70	70	70	70	70	70	70
38	38	38	38	38	38	38	38	38	38
57	57	57	57	57	57	57	57	57	57
49	49	49	49	49	49	49	49	49	49
73	73	73	73	73	73	73	73	73	73
20	20	20	20	20	20	20	20	20	20
56	56	56	56	56	56	56	56	56	56
22	22	22	22	22	22	22	22	22	22
23	23	23	23	23	23	23	23	23	23
69	69	69	69	69	69	69	69	69	69
53	53	53	53	53	53	53	53	53	53
22	22	22	22	22	22	22	22	22	22
70	70	70	70	70	70	70	70	70	70
57	57	57	57	57	57	57	57	57	57
26	26	26	26	26	26	26	26	26	26
73	73	73	73	73	73	73	73	73	73
41	41	41	41	41	41	41	41	41	41
23	23	23	23	23	23	23	23	23	23
29	29	29	29	29	29	29	29	29	29
18	18	18	18	18	18	18	18	18	18
37	37	37	37	37	37	37	37	37	37
4	4	4	4	4	4	4	4	4	4
36	36	36	36	36	36	36	36	36	36
31	31	31	31	31	31	31	31	31	31
18	18	18	18	18	18	18	18	18	18
70	70	70	70	70	70	70	70	70	70
18	18	18	18	18	18	18	18	18	18
30	30	30	30	30	30	30	30	30	30
34	34	34	34	34	34	34	34	34	34
15	15	15	15	15	15	15	15	15	15
57	57	57	57	57	57	57	57	57	57
68	68	68	68	68	68	68	68	68	68
23	23	23	23	23	23	23	23	23	23
0	0	0	0	0	0	0	0	0	0
3	3	3	3	3	3	3	3	3	3
91	91	91	91	91	91	91	91	91	91
31	31	31	31	31	31	31	31	31	31
41	41	41	41	41	41	41	41	41	41
60	60	60	60	60	60	60	60	60	60
31	31	31	31	31	31	31	31	31	31
41	41	41	41	41	41	41	41	41	41
35	35	35	35	35	35	35	35	35	35
54	54	54	54	54	54	54	54	54	54
61	61	61	61	61	61	61	61	61	61
13	13	13	13	13	13	13	13	13	13
39	39	39	39	39	39	39	39	39	39
11	11	11	11	11	11	11	11	11	11
51	51	51	51	51	51	51	51	51	51
34	34	34	34	34	34	34	34	34	34
70	70	70	70	70	70	70	70	70	70
44	44	44	44	44	44	44	44	44	44
20	20	20	20	20	20	20	20	20	20
8	8	8	8	8	8	8	8	8	8
17	17	17	17	17	17	17	17	17	17
53	53	53	53	53	53	53	53	53	53
92	92	92	92	92	92	92	92	92	92
29	29	29	29	29	29	29	29	29	29
94	94	94	94	94	94	94	94	94	94
44	44	44	44	44	44	44	44	44	44
70	70	70	70	70	70	70	70	70	70
24	24	24	24	24	24	24	24	24	24
27	27	27	27	27	27	27	27	27	27
19	19	19	19	19	19	19	19	19	19
32	32	32	32	32	32	32	32	32	32
26	26	26	26	26	26	26	26	26	26
]
w:[
5.1	5.1	5.1	5.1	5.1	5.1	5.1	5.1	5.1	5.1
6.6	6.6	6.6	6.6	6.6	6.6	6.6	6.6	6.6	6.6
7.7	7.7	7.7	7.7	7.7	7.7	7.7	7.7	7.7	7.7
1.8	1.8	1.8	1.8	1.8	1.8	1.8	1.8	1.8	1.8
5.8	5.8	5.8	5.8	5.8	5.8	5.8	5.8	5.8	5.8
6.3	6.3	6.3	6.3	6.3	6.3	6.3	6.3	6.3	6.3
9.1	9.1	9.1	9.1	9.1	9.1	9.1	9.1	9.1	9.1
7.6	7.6	7.6	7.6	7.6	7.6	7.6	7.6	7.6	7.6
6.8	6.8	6.8	6.8	6.8	6.8	6.8	6.8	6.8	6.8
3.8	3.8	3.8	3.8	3.8	3.8	3.8	3.8	3.8	3.8
6.8	6.8	6.8	6.8	6.8	6.8	6.8	6.8	6.8	6.8
8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0
9.2	9.2	9.2	9.2	9.2	9.2	9.2	9.2	9.2	9.2
2.9	2.9	2.9	2.9	2.9	2.9	2.9	2.9	2.9	2.9
2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
8.4	8.4	8.4	8.4	8.4	8.4	8.4	8.4	8.4	8.4
2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7
3.5	3.5	3.5	3.5	3.5	3.5	3.5	3.5	3.5	3.5
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
1.3	1.3	1.3	1.3	1.3	1.3	1.3	1.3	1.3	1.3
8.1	8.1	8.1	8.1	8.1	8.1	8.1	8.1	8.1	8.1
5.7	5.7	5.7	5.7	5.7	5.7	5.7	5.7	5.7	5.7
6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4
1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2
3.4	3.4	3.4	3.4	3.4	3.4	3.4	3.4	3.4	3.4
8.2	8.2	8.2	8.2	8.2	8.2	8.2	8.2	8.2	8.2
1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6
6.6	6.6	6.6	6.6	6.6	6.6	6.6	6.6	6.6	6.6
8.8	8.8	8.8	8.8	8.8	8.8	8.8	8.8	8.8	8.8
7.3	7.3	7.3	7.3	7.3	7.3	7.3	7.3	7.3	7.3
1.7	1.7	1.7	1.7	1.7	1.7	1.7	1.7	1.7	1.7
4.5	4.5	4.5	4.5	4.5	4.5	4.5	4.5	4.5	4.5
9.5	9.5	9.5	9.5	9.5	9.5	9.5	9.5	9.5	9.5
1.5	1.5	1.5	1.5	1.5	1.5	1.5	1.5	1.5	1.5
3.5	3.5	3.5	3.5	3.5	3.5	3.5	3.5	3.5	3.5
5.5	5.5	5.5	5.5	5.5	5.5	5.5	5.5	5.5	5.5
5.6	5.6	5.6	5.6	5.6	5.6	5.6	5.6	5.6	5.6
2.4	2.4	2.4	2.4	2.4	2.4	2.4	2.4	2.4	2.4
8.6	8.6	8.6	8.6	8.6	8.6	8.6	8.6	8.6	8.6
4.5	4.5	4.5	4.5	4.5	4.5	4.5	4.5	4.5	4.5
5.5	5.5	5.5	5.5	5.5	5.5	5.5	5.5	5.5	5.5
2.3	2.3	2.3	2.3	2.3	2.3	2.3	2.3	2.3	2.3
2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6
5.2	5.2	5.2	5.2	5.2	5.2	5.2	5.2	5.2	5.2
6.3	6.3	6.3	6.3	6.3	6.3	6.3	6.3	6.3	6.3
1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6
8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0
5.4	5.4	5.4	5.4	5.4	5.4	5.4	5.4	5.4	5.4
1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2
7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5
4.3	4.3	4.3	4.3	4.3	4.3	4.3	4.3	4.3	4.3
2.3	2.3	2.3	2.3	2.3	2.3	2.3	2.3	2.3	2.3
1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6
0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5
2.6	2.6	2.6	2.6	2.6	2.6	2.6	2.6	2.6	2.6
1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2
4.3	4.3	4.3	4.3	4.3	4.3	4.3	4.3	4.3	4.3
3.4	3.4	3.4	3.4	3.4	3.4	3.4	3.4	3.4	3.4
5.2	5.2	5.2	5.2	5.2	5.2	5.2	5.2	5.2	5.2
8.3	8.3	8.3	8.3	8.3	8.3	8.3	8.3	8.3	8.3
3.2	3.2	3.2	3.2	3.2	3.2	3.2	3.2	3.2	3.2
9.8	9.8	9.8	9.8	9.8	9.8	9.8	9.8	9.8	9.8
1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9
6.6	6.6	6.6	6.6	6.6	6.6	6.6	6.6	6.6	6.6
7.8	7.8	7.8	7.8	7.8	7.8	7.8	7.8	7.8	7.8
0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8
6.6	6.6	6.6	6.6	6.6	6.6	6.6	6.6	6.6	6.6
2.9	2.9	2.9	2.9	2.9	2.9	2.9	2.9	2.9	2.9
1.5	1.5	1.5	1.5	1.5	1.5	1.5	1.5	1.5	1.5
9.3	9.3	9.3	9.3	9.3	9.3	9.3	9.3	9.3	9.3
6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4
7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0
4.3	4.3	4.3	4.3	4.3	4.3	4.3	4.3	4.3	4.3
3.9	3.9	3.9	3.9	3.9	3.9	3.9	3.9	3.9	3.9
4.6	4.6	4.6	4.6	4.6	4.6	4.6	4.6	4.6	4.6
6.3	6.3	6.3	6.3	6.3	6.3	6.3	6.3	6.3	6.3
7.3	7.3	7.3	7.3	7.3	7.3	7.3	7.3	7.3	7.3
4.8	4.8	4.8	4.8	4.8	4.8	4.8	4.8	4.8	4.8
7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0
3.8	3.8	3.8	3.8	3.8	3.8	3.8	3.8	3.8	3.8
7.2	7.2	7.2	7.2	7.2	7.2	7.2	7.2	7.2	7.2
0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3
8.1	8.1	8.1	8.1	8.1	8.1	8.1	8.1	8.1	8.1
3.7	3.7	3.7	3.7	3.7	3.7	3.7	3.7	3.7	3.7
0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6
3.5	3.5	3.5	3.5	3.5	3.5	3.5	3.5	3.5	3.5
8.9	8.9	8.9	8.9	8.9	8.9	8.9	8.9	8.9	8.9
5.7	5.7	5.7	5.7	5.7	5.7	5.7	5.7	5.7	5.7
5.5	5.5	5.5	5.5	5.5	5.5	5.5	5.5	5.5	5.5
6.1	6.1	6.1	6.1	6.1	6.1	6.1	6.1	6.1	6.1
0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5
