N_MACHINES:5	N_JOBS:150	CHARGING_TIME:60	INITIAL_CHARGE:10
D:[
0	0	0	0	0
9	9	9	9	9
22	22	22	22	22
15	15	15	15	15
6	6	6	6	6
19	19	19	19	19
15	15	15	15	15
11	11	11	11	11
6	6	6	6	6
8	8	8	8	8
7	7	7	7	7
6	6	6	6	6
12	12	12	12	12
4	4	4	4	4
6	6	6	6	6
26	26	26	26	26
10	10	10	10	10
2	2	2	2	2
14	14	14	14	14
22	22	22	22	22
20	20	20	20	20
12	12	12	12	12
17	17	17	17	17
9	9	9	9	9
6	6	6	6	6
7	7	7	7	7
12	12	12	12	12
21	21	21	21	21
21	21	21	21	21
17	17	17	17	17
0	0	0	0	0
1	1	1	1	1
1	1	1	1	1
0	0	0	0	0
23	23	23	23	23
14	14	14	14	14
10	10	10	10	10
10	10	10	10	10
7	7	7	7	7
10	10	10	10	10
5	5	5	5	5
14	14	14	14	14
1	1	1	1	1
3	3	3	3	3
17	17	17	17	17
9	9	9	9	9
18	18	18	18	18
8	8	8	8	8
18	18	18	18	18
23	23	23	23	23
11	11	11	11	11
21	21	21	21	21
10	10	10	10	10
9	9	9	9	9
23	23	23	23	23
31	31	31	31	31
20	20	20	20	20
18	18	18	18	18
20	20	20	20	20
15	15	15	15	15
11	11	11	11	11
11	11	11	11	11
18	18	18	18	18
17	17	17	17	17
34	34	34	34	34
13	13	13	13	13
13	13	13	13	13
5	5	5	5	5
30	30	30	30	30
2	2	2	2	2
3	3	3	3	3
7	7	7	7	7
14	14	14	14	14
26	26	26	26	26
15	15	15	15	15
19	19	19	19	19
14	14	14	14	14
8	8	8	8	8
2	2	2	2	2
15	15	15	15	15
0	0	0	0	0
3	3	3	3	3
15	15	15	15	15
11	11	11	11	11
11	11	11	11	11
8	8	8	8	8
8	8	8	8	8
7	7	7	7	7
4	4	4	4	4
6	6	6	6	6
9	9	9	9	9
3	3	3	3	3
0	0	0	0	0
1	1	1	1	1
3	3	3	3	3
13	13	13	13	13
8	8	8	8	8
0	0	0	0	0
21	21	21	21	21
12	12	12	12	12
16	16	16	16	16
7	7	7	7	7
17	17	17	17	17
11	11	11	11	11
13	13	13	13	13
9	9	9	9	9
14	14	14	14	14
16	16	16	16	16
8	8	8	8	8
4	4	4	4	4
9	9	9	9	9
3	3	3	3	3
5	5	5	5	5
15	15	15	15	15
7	7	7	7	7
12	12	12	12	12
10	10	10	10	10
35	35	35	35	35
15	15	15	15	15
1	1	1	1	1
17	17	17	17	17
1	1	1	1	1
13	13	13	13	13
10	10	10	10	10
5	5	5	5	5
12	12	12	12	12
2	2	2	2	2
29	29	29	29	29
10	10	10	10	10
19	19	19	19	19
6	6	6	6	6
6	6	6	6	6
6	6	6	6	6
