N_MACHINES:5	N_JOBS:50	CHARGING_TIME:60	INITIAL_CHARGE:10
D:[
78	78	78	78	78
26	26	26	26	26
22	22	22	22	22
10	10	10	10	10
6	6	6	6	6
30	30	30	30	30
2	2	2	2	2
40	40	40	40	40
33	33	33	33	33
47	47	47	47	47
40	40	40	40	40
16	16	16	16	16
78	78	78	78	78
35	35	35	35	35
23	23	23	23	23
82	82	82	82	82
6	6	6	6	6
55	55	55	55	55
81	81	81	81	81
72	72	72	72	72
50	50	50	50	50
128	128	128	128	128
126	126	126	126	126
56	56	56	56	56
22	22	22	22	22
36	36	36	36	36
76	76	76	76	76
28	28	28	28	28
39	39	39	39	39
55	55	55	55	55
37	37	37	37	37
22	22	22	22	22
33	33	33	33	33
60	60	60	60	60
19	19	19	19	19
28	28	28	28	28
32	32	32	32	32
3	3	3	3	3
42	42	42	42	42
67	67	67	67	67
19	19	19	19	19
42	42	42	42	42
18	18	18	18	18
28	28	28	28	28
34	34	34	34	34
25	25	25	25	25
24	24	24	24	24
63	63	63	63	63
28	28	28	28	28
51	51	51	51	51
]
w:[
4.8	4.8	4.8	4.8	4.8
4.1	4.1	4.1	4.1	4.1
2.9	2.9	2.9	2.9	2.9
0.1	0.1	0.1	0.1	0.1
0.7	0.7	0.7	0.7	0.7
3.5	3.5	3.5	3.5	3.5
3.8	3.8	3.8	3.8	3.8
0.8	0.8	0.8	0.8	0.8
4.2	4.2	4.2	4.2	4.2
1.1	1.1	1.1	1.1	1.1
4.6	4.6	4.6	4.6	4.6
2.6	2.6	2.6	2.6	2.6
4.1	4.1	4.1	4.1	4.1
1.0	1.0	1.0	1.0	1.0
2.3	2.3	2.3	2.3	2.3
2.5	2.5	2.5	2.5	2.5
3.9	3.9	3.9	3.9	3.9
0.1	0.1	0.1	0.1	0.1
4.9	4.9	4.9	4.9	4.9
0.3	0.3	0.3	0.3	0.3
3.3	3.3	3.3	3.3	3.3
2.5	2.5	2.5	2.5	2.5
2.2	2.2	2.2	2.2	2.2
0.7	0.7	0.7	0.7	0.7
1.1	1.1	1.1	1.1	1.1
2.5	2.5	2.5	2.5	2.5
6.0	6.0	6.0	6.0	6.0
0.8	0.8	0.8	0.8	0.8
2.5	2.5	2.5	2.5	2.5
2.3	2.3	2.3	2.3	2.3
1.3	1.3	1.3	1.3	1.3
2.8	2.8	2.8	2.8	2.8
2.2	2.2	2.2	2.2	2.2
3.6	3.6	3.6	3.6	3.6
2.5	2.5	2.5	2.5	2.5
2.6	2.6	2.6	2.6	2.6
4.0	4.0	4.0	4.0	4.0
2.2	2.2	2.2	2.2	2.2
0.4	0.4	0.4	0.4	0.4
5.8	5.8	5.8	5.8	5.8
3.5	3.5	3.5	3.5	3.5
3.6	3.6	3.6	3.6	3.6
3.5	3.5	3.5	3.5	3.5
1.1	1.1	1.1	1.1	1.1
2.5	2.5	2.5	2.5	2.5
1.9	1.9	1.9	1.9	1.9
3.6	3.6	3.6	3.6	3.6
3.7	3.7	3.7	3.7	3.7
2.4	2.4	2.4	2.4	2.4
0.9	0.9	0.9	0.9	0.9
]
