N_MACHINES:5	N_JOBS:100	CHARGING_TIME:60	INITIAL_CHARGE:10
D:[
10	10	10	10	10
2	2	2	2	2
8	8	8	8	8
14	14	14	14	14
14	14	14	14	14
23	23	23	23	23
14	14	14	14	14
17	17	17	17	17
18	18	18	18	18
9	9	9	9	9
1	1	1	1	1
9	9	9	9	9
15	15	15	15	15
1	1	1	1	1
22	22	22	22	22
24	24	24	24	24
22	22	22	22	22
30	30	30	30	30
0	0	0	0	0
25	25	25	25	25
16	16	16	16	16
14	14	14	14	14
20	20	20	20	20
7	7	7	7	7
30	30	30	30	30
16	16	16	16	16
7	7	7	7	7
7	7	7	7	7
15	15	15	15	15
29	29	29	29	29
10	10	10	10	10
13	13	13	13	13
7	7	7	7	7
15	15	15	15	15
13	13	13	13	13
3	3	3	3	3
15	15	15	15	15
16	16	16	16	16
7	7	7	7	7
7	7	7	7	7
8	8	8	8	8
7	7	7	7	7
4	4	4	4	4
20	20	20	20	20
24	24	24	24	24
21	21	21	21	21
21	21	21	21	21
10	10	10	10	10
19	19	19	19	19
5	5	5	5	5
10	10	10	10	10
4	4	4	4	4
12	12	12	12	12
18	18	18	18	18
22	22	22	22	22
11	11	11	11	11
27	27	27	27	27
5	5	5	5	5
23	23	23	23	23
13	13	13	13	13
7	7	7	7	7
5	5	5	5	5
16	16	16	16	16
15	15	15	15	15
5	5	5	5	5
8	8	8	8	8
9	9	9	9	9
5	5	5	5	5
20	20	20	20	20
18	18	18	18	18
3	3	3	3	3
10	10	10	10	10
17	17	17	17	17
16	16	16	16	16
35	35	35	35	35
39	39	39	39	39
18	18	18	18	18
13	13	13	13	13
8	8	8	8	8
17	17	17	17	17
26	26	26	26	26
7	7	7	7	7
4	4	4	4	4
16	16	16	16	16
11	11	11	11	11
10	10	10	10	10
0	0	0	0	0
6	6	6	6	6
10	10	10	10	10
14	14	14	14	14
12	12	12	12	12
15	15	15	15	15
15	15	15	15	15
27	27	27	27	27
7	7	7	7	7
14	14	14	14	14
13	13	13	13	13
18	18	18	18	18
0	0	0	0	0
3	3	3	3	3
]
w:[
8.6	8.6	8.6	8.6	8.6
8.1	8.1	8.1	8.1	8.1
0.9	0.9	0.9	0.9	0.9
3.6	3.6	3.6	3.6	3.6
5.1	5.1	5.1	5.1	5.1
3.2	3.2	3.2	3.2	3.2
1.6	1.6	1.6	1.6	1.6
5.1	5.1	5.1	5.1	5.1
7.0	7.0	7.0	7.0	7.0
5.0	5.0	5.0	5.0	5.0
5.8	5.8	5.8	5.8	5.8
2.9	2.9	2.9	2.9	2.9
2.4	2.4	2.4	2.4	2.4
7.8	7.8	7.8	7.8	7.8
6.9	6.9	6.9	6.9	6.9
5.5	5.5	5.5	5.5	5.5
1.9	1.9	1.9	1.9	1.9
6.7	6.7	6.7	6.7	6.7
5.2	5.2	5.2	5.2	5.2
5.6	5.6	5.6	5.6	5.6
0.6	0.6	0.6	0.6	0.6
1.0	1.0	1.0	1.0	1.0
4.2	4.2	4.2	4.2	4.2
9.4	9.4	9.4	9.4	9.4
1.7	1.7	1.7	1.7	1.7
6.7	6.7	6.7	6.7	6.7
3.6	3.6	3.6	3.6	3.6
2.2	2.2	2.2	2.2	2.2
4.7	4.7	4.7	4.7	4.7
7.8	7.8	7.8	7.8	7.8
7.8	7.8	7.8	7.8	7.8
4.4	4.4	4.4	4.4	4.4
7.3	7.3	7.3	7.3	7.3
9.6	9.6	9.6	9.6	9.6
2.1	2.1	2.1	2.1	2.1
2.1	2.1	2.1	2.1	2.1
3.3	3.3	3.3	3.3	3.3
2.4	2.4	2.4	2.4	2.4
8.3	8.3	8.3	8.3	8.3
4.5	4.5	4.5	4.5	4.5
6.3	6.3	6.3	6.3	6.3
