N_MACHINES:2	N_JOBS:50	CHARGING_TIME:60	INITIAL_CHARGE:10
D:[
6	6
21	21
21	21
24	24
38	38
49	49
20	20
40	40
30	30
16	16
14	14
40	40
44	44
25	25
17	17
36	36
16	16
33	33
10	10
19	19
40	40
23	23
55	55
25	25
1	1
37	37
40	40
5	5
17	17
54	54
19	19
3	3
54	54
6	6
42	42
10	10
47	47
24	24
26	26
27	27
59	59
34	34
13	13
15	15
75	75
26	26
27	27
42	42
20	20
9	9
]
w:[
5.6	5.6
3.9	3.9
4.6	4.6
3.2	3.2
7.0	7.0
0.7	0.7
5.4	5.4
2.2	2.2
4.5	4.5
4.9	4.9
8.8	8.8
5.0	5.0
2.5	2.5
3.6	3.6
7.4	7.4
7.6	7.6
4.8	4.8
6.4	6.4
7.1	7.1
3.9	3.9
2.7	2.7
6.7	6.7
5.4	5.4
2.2	2.2
8.5	8.5
2.2	2.2
4.7	4.7
7.1	7.1
1.2	1.2
9.2	9.2
8.9	8.9
3.2	3.2
2.9	2.9
0.3	0.3
4.1	4.1
5.5	5.5
8.3	8.3
0.2	0.2
3.9	3.9
6.3	6.3
3.7	3.7
2.7	2.7
2.0	2.0
7.8	7.8
9.9	9.9
7.5	7.5
2.7	2.7
1.4	1.4
0.8	0.8
6.1	6.1
]
