N_MACHINES:2	N_JOBS:200	CHARGING_TIME:60	INITIAL_CHARGE:10
D:[
5	5
74	74
42	42
48	48
16	16
17	17
56	56
40	40
6	6
24	24
5	5
51	51
37	37
42	42
7	7
52	52
66	66
44	44
28	28
20	20
58	58
41	41
31	31
28	28
100	100
29	29
27	27
66	66
41	41
16	16
16	16
65	65
23	23
26	26
26	26
47	47
38	38
20	20
15	15
35	35
19	19
73	73
26	26
26	26
18	18
31	31
48	48
31	31
14	14
28	28
46	46
20	20
2	2
32	32
17	17
38	38
72	72
83	83
47	47
25	25
25	25
37	37
49	49
54	54
13	13
85	85
33	33
21	21
27	27
55	55
17	17
17	17
13	13
65	65
54	54
18	18
37	37
20	20
28	28
24	24
80	80
15	15
55	55
32	32
30	30
43	43
61	61
8	8
0	0
27	27
55	55
71	71
71	71
4	4
18	18
14	14
30	30
9	9
13	13
16	16
19	19
39	39
34	34
5	5
117	117
8	8
45	45
16	16
4	4
104	104
25	25
43	43
9	9
11	11
38	38
32	32
73	73
18	18
80	80
94	94
48	48
85	85
12	12
45	45
51	51
49	49
31	31
7	7
53	53
24	24
31	31
33	33
34	34
71	71
39	39
30	30
92	92
17	17
19	19
39	39
26	26
94	94
51	51
69	69
55	55
16	16
51	51
90	90
21	21
79	79
16	16
46	46
51	51
38	38
52	52
36	36
52	52
96	96
15	15
15	15
39	39
51	51
47	47
73	73
75	75
25	25
70	70
70	70
16	16
43	43
22	22
26	26
34	34
47	47
6	6
14	14
28	28
31	31
25	25
16	16
72	72
97	97
26	26
36	36
95	95
15	15
17	17
4	4
17	17
18	18
23	23
71	71
30	30
80	80
59	59
63	63
34	34
71	71
2	2
1	1
]
w:[
1.9	1.9
3.0	3.0
0.9	0.9
3.6	3.6
2.5	2.5
4.0	4.0
1.4	1.4
1.6	1.6
2.4	2.4
1.3	1.3
1.1	1.1
1.8	1.8
5.5	5.5
0.5	0.5
2.3	2.3
2.1	2.1
2.9	2.9
1.8	1.8
4.5	4.5
6.4	6.4
2.9	2.9
0.1	0.1
2.9	2.9
1.6	1.6
4.2	4.2
3.2	3.2
0.2	0.2
2.4	2.4
2.6	2.6
4.4	4.4
1.3	1.3
1.4	1.4
3.2	3.2
0.3	0.3
0.9	0.9
0.2	0.2
6.4	6.4
2.1	2.1
2.1	2.1
0.2	0.2
1.8	1.8
2.2	2.2
3.3	3.3
0.8	0.8
1.4	1.4
4.1	4.1
2.1	2.1
2.7	2.7
1.3	1.3
0.3	0.3
0.5	0.5
1.7	1.7
3.0	3.0
1.6	1.6
1.3	1.3
2.0	2.0
0.3	0.3
1.3	1.3
3.9	3.9
4.3	4.3
2.2	2.2
3.1	3.1
2.9	2.9
4.9	4.9
1.4	1.4
4.2	4.2
2.8	2.8
4.0	4.0
2.1	2.1
5.6	5.6
4.0	4.0
4.1	4.1
3.9	3.9
2.8	2.8
1.6	1.6
6.3	6.3
1.9	1.9
4.7	4.7
3.4	3.4
4.5	4.5
2.6	2.6
3.9	3.9
2.1	2.1
2.4	2.4
1.7	1.7
2.1	2.1
1.3	1.3
5.6	5.6
2.3	2.3
1.3	1.3
4.3	4.3
1.5	1.5
6.2	6.2
0.6	0.6
3.0	3.0
3.1	3.1
5.2	5.2
2.9	2.9
4.7	4.7
3.7	3.7
3.4	3.4
2.8	2.8
2.8	2.8
1.8	1.8
4.6	4.6
3.9	3.9
0.7	0.7
0.3	0.3
4.3	4.3
1.8	1.8
2.7	2.7
0.6	0.6
2.2	2.2
3.6	3.6
1.7	1.7
0.9	0.9
1.9	1.9
5.8	5.8
2.9	2.9
1.1	1.1
1.5	1.5
4.3	4.3
2.6	2.6
0.3	0.3
3.1	3.1
2.1	2.1
2.2	2.2
4.3	4.3
0.4	0.4
0.4	0.4
0.1	0.1
4.9	4.9
0.7	0.7
2.9	2.9
3.4	3.4
3.7	3.7
4.3	4.3
3.5	3.5
0.8	0.8
2.8	2.8
1.1	1.1
3.4	3.4
4.1	4.1
4.6	4.6
0.2	0.2
2.8	2.8
3.2	3.2
1.4	1.4
2.0	2.0
0.4	0.4
0.4	0.4
1.3	1.3
4.9	4.9
1.7	1.7
6.9	6.9
1.6	1.6
3.4	3.4
2.2	2.2
2.4	2.4
4.9	4.9
5.0	5.0
3.0	3.0
3.6	3.6
4.9	4.9
2.8	2.8
3.6	3.6
4.9	4.9
2.4	2.4
2.2	2.2
2.4	2.4
0.6	0.6
3.6	3.6
3.0	3.0
3.1	3.1
0.9	0.9
1.2	1.2
1.7	1.7
2.4	2.4
3.2	3.2
2.4	2.4
1.7	1.7
1.1	1.1
1.6	1.6
1.7	1.7
4.9	4.9
3.7	3.7
5.8	5.8
2.8	2.8
0.9	0.9
4.5	4.5
0.3	0.3
4.0	4.0
1.1	1.1
0.9	0.9
3.5	3.5
0.4	0.4
0.2	0.2
0.9	0.9
1.5	1.5
2.1	2.1
]
