N_MACHINES:10	N_JOBS:50	CHARGING_TIME:60	INITIAL_CHARGE:10
D:[
2	2	2	2	2	2	2	2	2	2
80	80	80	80	80	80	80	80	80	80
30	30	30	30	30	30	30	30	30	30
61	61	61	61	61	61	61	61	61	61
46	46	46	46	46	46	46	46	46	46
73	73	73	73	73	73	73	73	73	73
38	38	38	38	38	38	38	38	38	38
65	65	65	65	65	65	65	65	65	65
16	16	16	16	16	16	16	16	16	16
40	40	40	40	40	40	40	40	40	40
3	3	3	3	3	3	3	3	3	3
41	41	41	41	41	41	41	41	41	41
62	62	62	62	62	62	62	62	62	62
45	45	45	45	45	45	45	45	45	45
44	44	44	44	44	44	44	44	44	44
50	50	50	50	50	50	50	50	50	50
28	28	28	28	28	28	28	28	28	28
2	2	2	2	2	2	2	2	2	2
15	15	15	15	15	15	15	15	15	15
57	57	57	57	57	57	57	57	57	57
22	22	22	22	22	22	22	22	22	22
3	3	3	3	3	3	3	3	3	3
36	36	36	36	36	36	36	36	36	36
59	59	59	59	59	59	59	59	59	59
45	45	45	45	45	45	45	45	45	45
14	14	14	14	14	14	14	14	14	14
87	87	87	87	87	87	87	87	87	87
11	11	11	11	11	11	11	11	11	11
15	15	15	15	15	15	15	15	15	15
43	43	43	43	43	43	43	43	43	43
37	37	37	37	37	37	37	37	37	37
10	10	10	10	10	10	10	10	10	10
20	20	20	20	20	20	20	20	20	20
42	42	42	42	42	42	42	42	42	42
50	50	50	50	50	50	50	50	50	50
27	27	27	27	27	27	27	27	27	27
2	2	2	2	2	2	2	2	2	2
13	13	13	13	13	13	13	13	13	13
53	53	53	53	53	53	53	53	53	53
18	18	18	18	18	18	18	18	18	18
54	54	54	54	54	54	54	54	54	54
70	70	70	70	70	70	70	70	70	70
88	88	88	88	88	88	88	88	88	88
24	24	24	24	24	24	24	24	24	24
17	17	17	17	17	17	17	17	17	17
9	9	9	9	9	9	9	9	9	9
35	35	35	35	35	35	35	35	35	35
66	66	66	66	66	66	66	66	66	66
57	57	57	57	57	57	57	57	57	57
21	21	21	21	21	21	21	21	21	21
]
w:[
0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3
3.7	3.7	3.7	3.7	3.7	3.7	3.7	3.7	3.7	3.7
5.7	5.7	5.7	5.7	5.7	5.7	5.7	5.7	5.7	5.7
2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7
2.9	2.9	2.9	2.9	2.9	2.9	2.9	2.9	2.9	2.9
3.2	3.2	3.2	3.2	3.2	3.2	3.2	3.2	3.2	3.2
1.3	1.3	1.3	1.3	1.3	1.3	1.3	1.3	1.3	1.3
2.6	2.6	2.6	2.6	2.6	2.6	2.6	2.6	2.6	2.6
5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0
8.4	8.4	8.4	8.4	8.4	8.4	8.4	8.4	8.4	8.4
4.5	4.5	4.5	4.5	4.5	4.5	4.5	4.5	4.5	4.5
5.4	5.4	5.4	5.4	5.4	5.4	5.4	5.4	5.4	5.4
8.1	8.1	8.1	8.1	8.1	8.1	8.1	8.1	8.1	8.1
7.2	7.2	7.2	7.2	7.2	7.2	7.2	7.2	7.2	7.2
2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
5.1	5.1	5.1	5.1	5.1	5.1	5.1	5.1	5.1	5.1
3.9	3.9	3.9	3.9	3.9	3.9	3.9	3.9	3.9	3.9
7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5
5.3	5.3	5.3	5.3	5.3	5.3	5.3	5.3	5.3	5.3
4.3	4.3	4.3	4.3	4.3	4.3	4.3	4.3	4.3	4.3
4.5	4.5	4.5	4.5	4.5	4.5	4.5	4.5	4.5	4.5
1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2
5.3	5.3	5.3	5.3	5.3	5.3	5.3	5.3	5.3	5.3
6.2	6.2	6.2	6.2	6.2	6.2	6.2	6.2	6.2	6.2
4.5	4.5	4.5	4.5	4.5	4.5	4.5	4.5	4.5	4.5
4.7	4.7	4.7	4.7	4.7	4.7	4.7	4.7	4.7	4.7
2.2	2.2	2.2	2.2	2.2	2.2	2.2	2.2	2.2	2.2
9.3	9.3	9.3	9.3	9.3	9.3	9.3	9.3	9.3	9.3
4.6	4.6	4.6	4.6	4.6	4.6	4.6	4.6	4.6	4.6
4.5	4.5	4.5	4.5	4.5	4.5	4.5	4.5	4.5	4.5
6.8	6.8	6.8	6.8	6.8	6.8	6.8	6.8	6.8	6.8
6.8	6.8	6.8	6.8	6.8	6.8	6.8	6.8	6.8	6.8
2.2	2.2	2.2	2.2	2.2	2.2	2.2	2.2	2.2	2.2
3.2	3.2	3.2	3.2	3.2	3.2	3.2	3.2	3.2	3.2
8.4	8.4	8.4	8.4	8.4	8.4	8.4	8.4	8.4	8.4
4.1	4.1	4.1	4.1	4.1	4.1	4.1	4.1	4.1	4.1
6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0
3.8	3.8	3.8	3.8	3.8	3.8	3.8	3.8	3.8	3.8
2.3	2.3	2.3	2.3	2.3	2.3	2.3	2.3	2.3	2.3
0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2
3.1	3.1	3.1	3.1	3.1	3.1	3.1	3.1	3.1	3.1
4.4	4.4	4.4	4.4	4.4	4.4	4.4	4.4	4.4	4.4
2.3	2.3	2.3	2.3	2.3	2.3	2.3	2.3	2.3	2.3
2.9	2.9	2.9	2.9	2.9	2.9	2.9	2.9	2.9	2.9
9.8	9.8	9.8	9.8	9.8	9.8	9.8	9.8	9.8	9.8
2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7
2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
5.9	5.9	5.9	5.9	5.9	5.9	5.9	5.9	5.9	5.9
2.3	2.3	2.3	2.3	2.3	2.3	2.3	2.3	2.3	2.3
]
