N_MACHINES:2	N_JOBS:50	CHARGING_TIME:60	INITIAL_CHARGE:10
D:[
15	15
41	41
37	37
18	18
20	20
27	27
13	13
86	86
17	17
14	14
56	56
28	28
3	3
19	19
11	11
50	50
27	27
3	3
25	25
30	30
26	26
56	56
55	55
22	22
49	49
25	25
16	16
48	48
106	106
81	81
26	26
18	18
35	35
67	67
39	39
41	41
11	11
45	45
16	16
14	14
6	6
29	29
35	35
60	60
36	36
8	8
68	68
22	22
39	39
45	45
]
w:[
0.8	0.8
0.1	0.1
1.4	1.4
1.2	1.2
0.1	0.1
1.5	1.5
2.3	2.3
0.5	0.5
2.4	2.4
1.1	1.1
2.3	2.3
0.8	0.8
1.1	1.1
1.0	1.0
1.6	1.6
0.6	0.6
0.2	0.2
1.9	1.9
0.8	0.8
0.8	0.8
1.0	1.0
0.4	0.4
1.9	1.9
0.1	0.1
1.6	1.6
3.0	3.0
0.7	0.7
0.7	0.7
0.9	0.9
0.9	0.9
1.8	1.8
0.8	0.8
1.7	1.7
0.9	0.9
1.0	1.0
2.8	2.8
1.8	1.8
1.4	1.4
0.1	0.1
1.4	1.4
2.1	2.1
2.3	2.3
2.4	2.4
2.0	2.0
1.3	1.3
0.4	0.4
0.7	0.7
2.5	2.5
0.5	0.5
1.9	1.9
]
