N_MACHINES:2	N_JOBS:150	CHARGING_TIME:60	INITIAL_CHARGE:10
D:[
23	23
42	42
50	50
26	26
31	31
20	20
35	35
35	35
31	31
26	26
0	0
36	36
65	65
21	21
24	24
40	40
23	23
10	10
31	31
27	27
7	7
15	15
9	9
3	3
45	45
29	29
26	26
21	21
3	3
35	35
12	12
23	23
31	31
12	12
15	15
39	39
6	6
53	53
26	26
9	9
26	26
20	20
28	28
36	36
16	16
22	22
15	15
6	6
22	22
55	55
31	31
54	54
37	37
7	7
28	28
47	47
31	31
10	10
21	21
19	19
2	2
29	29
3	3
31	31
7	7
21	21
23	23
11	11
36	36
62	62
10	10
9	9
19	19
41	41
33	33
49	49
43	43
33	33
40	40
11	11
5	5
19	19
8	8
30	30
4	4
12	12
19	19
25	25
4	4
16	16
28	28
44	44
18	18
51	51
6	6
17	17
1	1
8	8
14	14
29	29
34	34
29	29
60	60
18	18
37	37
31	31
20	20
9	9
15	15
29	29
18	18
27	27
9	9
21	21
14	14
27	27
29	29
29	29
13	13
23	23
7	7
15	15
20	20
32	32
1	1
16	16
53	53
15	15
8	8
2	2
48	48
8	8
38	38
5	5
51	51
28	28
39	39
51	51
8	8
15	15
8	8
18	18
11	11
30	30
16	16
10	10
20	20
12	12
26	26
28	28
]
w:[
0.4	0.4
1.9	1.9
1.3	1.3
1.2	1.2
0.2	0.2
0.6	0.6
0.6	0.6
1.7	1.7
1.5	1.5
1.2	1.2
1.9	1.9
1.2	1.2
2.7	2.7
1.5	1.5
1.6	1.6
0.2	0.2
0.6	0.6
1.2	1.2
1.9	1.9
0.3	0.3
0.9	0.9
1.1	1.1
0.1	0.1
1.7	1.7
0.3	0.3
1.8	1.8
1.3	1.3
1.4	1.4
0.3	0.3
0.6	0.6
0.1	0.1
3.4	3.4
3.2	3.2
2.8	2.8
1.9	1.9
1.0	1.0
1.1	1.1
0.2	0.2
1.9	1.9
2.1	2.1
0.7	0.7
1.3	1.3
1.1	1.1
2.0	2.0
1.5	1.5
1.1	1.1
0.4	0.4
1.4	1.4
1.0	1.0
0.7	0.7
1.3	1.3
1.9	1.9
0.8	0.8
1.7	1.7
2.5	2.5
1.3	1.3
1.5	1.5
0.3	0.3
1.2	1.2
0.2	0.2
0.6	0.6
1.4	1.4
0.4	0.4
0.6	0.6
0.6	0.6
2.5	2.5
0.7	0.7
1.3	1.3
1.2	1.2
0.5	0.5
3.2	3.2
2.0	2.0
1.4	1.4
0.5	0.5
0.7	0.7
0.9	0.9
2.6	2.6
2.7	2.7
1.8	1.8
1.3	1.3
0.8	0.8
2.1	2.1
1.9	1.9
0.4	0.4
0.4	0.4
1.4	1.4
1.1	1.1
1.9	1.9
1.6	1.6
0.3	0.3
0.1	0.1
3.3	3.3
1.3	1.3
1.5	1.5
2.4	2.4
2.4	2.4
1.3	1.3
1.8	1.8
0.6	0.6
0.3	0.3
0.1	0.1
1.6	1.6
2.1	2.1
1.0	1.0
1.1	1.1
1.1	1.1
4.2	4.2
0.8	0.8
0.1	0.1
1.9	1.9
1.1	1.1
2.0	2.0
0.9	0.9
2.1	2.1
2.1	2.1
2.4	2.4
1.6	1.6
0.2	0.2
0.6	0.6
2.2	2.2
1.4	1.4
0.1	0.1
1.1	1.1
0.5	0.5
1.9	1.9
1.7	1.7
1.1	1.1
1.8	1.8
0.4	0.4
2.7	2.7
2.0	2.0
1.4	1.4
0.7	0.7
0.1	0.1
1.4	1.4
0.2	0.2
1.0	1.0
0.1	0.1
1.9	1.9
2.9	2.9
0.8	0.8
0.1	0.1
2.8	2.8
1.2	1.2
0.3	0.3
0.9	0.9
0.7	0.7
1.2	1.2
1.4	1.4
1.4	1.4
]
