N_MACHINES:2	N_JOBS:100	CHARGING_TIME:60	INITIAL_CHARGE:10
D:[
11	11
5	5
2	2
4	4
15	15
6	6
21	21
5	5
5	5
25	25
7	7
4	4
28	28
10	10
8	8
2	2
14	14
10	10
7	7
29	29
12	12
8	8
12	12
11	11
5	5
15	15
3	3
7	7
11	11
5	5
13	13
20	20
26	26
27	27
15	15
10	10
21	21
0	0
4	4
23	23
14	14
8	8
7	7
30	30
17	17
12	12
28	28
12	12
26	26
17	17
19	19
8	8
3	3
10	10
21	21
19	19
11	11
6	6
21	21
5	5
20	20
8	8
7	7
35	35
7	7
0	0
1	1
6	6
16	16
14	14
25	25
10	10
7	7
1	1
16	16
8	8
4	4
15	15
5	5
0	0
9	9
6	6
12	12
11	11
3	3
8	8
2	2
17	17
30	30
6	6
22	22
25	25
23	23
3	3
12	12
5	5
2	2
13	13
7	7
10	10
]
w:[
4.1	4.1
7.9	7.9
4.2	4.2
3.1	3.1
3.5	3.5
2.8	2.8
2.7	2.7
1.0	1.0
1.9	1.9
4.3	4.3
0.9	0.9
0.5	0.5
0.3	0.3
1.0	1.0
1.9	1.9
1.3	1.3
3.5	3.5
1.6	1.6
3.5	3.5
0.4	0.4
0.5	0.5
3.2	3.2
0.4	0.4
1.1	1.1
3.4	3.4
3.8	3.8
3.0	3.0
5.0	5.0
4.4	4.4
6.5	6.5
1.9	1.9
0.7	0.7
1.0	1.0
0.2	0.2
4.6	4.6
6.0	6.0
1.7	1.7
3.0	3.0
0.5	0.5
2.1	2.1
1.4	1.4
1.2	1.2
2.8	2.8
2.5	2.5
2.8	2.8
6.8	6.8
2.9	2.9
2.1	2.1
3.1	3.1
2.2	2.2
4.7	4.7
0.2	0.2
1.9	1.9
2.2	2.2
0.8	0.8
1.1	1.1
0.8	0.8
1.8	1.8
0.7	0.7
1.1	1.1
1.4	1.4
3.6	3.6
0.1	0.1
3.6	3.6
2.3	2.3
1.5	1.5
2.5	2.5
5.4	5.4
3.1	3.1
0.4	0.4
4.0	4.0
3.7	3.7
3.1	3.1
0.4	0.4
2.1	2.1
3.1	3.1
3.8	3.8
2.3	2.3
3.5	3.5
0.3	0.3
5.3	5.3
3.3	3.3
3.0	3.0
3.3	3.3
5.8	5.8
1.6	1.6
1.8	1.8
1.5	1.5
4.5	4.5
5.6	5.6
2.3	2.3
3.4	3.4
2.0	2.0
2.5	2.5
0.8	0.8
5.4	5.4
4.8	4.8
2.4	2.4
0.7	0.7
3.5	3.5
]
